1	139067124	139067654
1	53952508	53953008
1	58802145	58802841
1	4332428	4332928
1	6225189	6225689
1	6383547	6383677
1	6453515	6454015
1	6454150	6454280
1	6657268	6657407
1	6821354	6821938
1	6866974	6867118
1	7111626	7111719
1	7141614	7141737
1	7219030	7219167
1	9673555	9674136
1	9799072	9799196
1	10039612	10039742
1	10232734	10233234
1	10877425	10877639
1	10957712	10957842
1	11233998	11234128
1	13294904	13295018
1	13457148	13457278
1	13573924	13574451
1	13747261	13747761
1	13771148	13771575
1	14220064	14220214
1	14232325	14232455
1	14232859	14232989
1	14464919	14465049
1	14636004	14636136
1	14862301	14862801
1	15007756	15007906
1	15791857	15792364
1	15850157	15850298
1	16534255	16534387
1	18012976	18013107
1	18106288	18106418
1	18106873	18107000
1	18976659	18977159
1	19178964	19179466
1	20311448	20311948
1	20612828	20612965
1	21647038	21647544
1	21656276	21656407
1	21929817	21929947
1	22350718	22350874
1	23324349	23324502
1	23906034	23906523
1	23922177	23922701
1	24134995	24135127
1	24684525	24684655
1	24719567	24720064
1	25616905	25617405
1	33124026	33124156
1	33757709	33757839
1	34117840	34117967
1	34201585	34201726
1	34867098	34867614
1	36067985	36068544
1	36129057	36129557
1	36746583	36746742
1	36835559	36836067
1	36919836	36919982
1	37218495	37218638
1	37310064	37310181
1	37600610	37601110
1	37696989	37697151
1	37757540	37757670
1	38428659	38429297
1	38665735	38665865
1	38694022	38694522
1	38767820	38768320
1	39878062	39878240
1	39900505	39901005
1	39936671	39936801
1	41663854	41663984
1	43760234	43760368
1	44042265	44042420
1	44118600	44119100
1	44363467	44363623
1	45860472	45860609
1	45864451	45864951
1	46908464	46908594
1	47277886	47278001
1	47809445	47809945
1	51493561	51494061
1	51539554	51540064
1	51569685	51569825
1	52010786	52010918
1	52170166	52170296
1	52294607	52294763
1	52471205	52471335
1	52489903	52490039
1	52500303	52500845
1	53845457	53845622
1	53936680	53936810
1	54128943	54129555
1	54647403	54647612
1	54832663	54833167
1	54875229	54875359
1	54888184	54888839
1	54914593	54914682
1	55736491	55736635
1	58311339	58311472
1	59142760	59143260
1	59763055	59763692
1	60755960	60756138
1	61101735	61101875
1	62967023	62967161
1	64101518	64101648
1	65060354	65060484
1	66427386	66427513
1	66817498	66817628
1	66842044	66842250
1	66862687	66862907
1	66896241	66896390
1	66934091	66934225
1	67478100	67478227
1	67640294	67640794
1	69138829	69139334
1	69165300	69165424
1	71022886	71023041
1	72237373	72237873
1	72238043	72238248
1	74398323	74398437
1	74763022	74763522
1	75425929	75426059
1	78707394	78707532
1	79671285	79671415
1	79683088	79683237
1	79752437	79752567
1	79803450	79803976
1	79832838	79832968
1	79956213	79956346
1	80153256	80153386
1	80221126	80221689
1	80224977	80225213
1	80238915	80239045
1	80252966	80253106
1	80728287	80728426
1	84935828	84935962
1	85809367	85809516
1	85842380	85842521
1	85874704	85874860
1	86202744	86202874
1	86381192	86381330
1	86404975	86405105
1	86424955	86425085
1	86501131	86501261
1	87042201	87042331
1	87214225	87214355
1	87568510	87568652
1	87621800	87622402
1	88094981	88095113
1	88096453	88096579
1	88133820	88134347
1	88509933	88510089
1	89235497	89235629
1	91398598	91399178
1	91494346	91494883
1	91500174	91500304
1	92082907	92083037
1	92453730	92454224
1	93210355	93210570
1	93225364	93225494
1	93267179	93267679
1	93754532	93755253
1	94053545	94053675
1	94078436	94078566
1	94486973	94487103
1	94582224	94582354
1	94869012	94869139
1	95381012	95381535
1	95450721	95451363
1	95451718	95452228
1	95596805	95597305
1	95749062	95749192
1	96498625	96499126
1	96801590	96802089
1	97623362	97623865
1	97625666	97625810
1	97633015	97633145
1	97662064	97662194
1	97769572	97769702
1	98072199	98072331
1	98095410	98095948
1	98545329	98545829
1	105746345	105746904
1	105752310	105752440
1	106065696	106066293
1	106158052	106158182
1	106231280	106231780
1	106714133	106714633
1	106822062	106822206
1	106883970	106884105
1	106901416	106901921
1	106931948	106932451
1	106960969	106961476
1	108363921	108364051
1	109602648	109603148
1	111090908	111090996
1	111242479	111242609
1	111634058	111634557
1	111660204	111660709
1	119476935	119477628
1	119818645	119819145
1	119893088	119893220
1	120208677	120208820
1	120245730	120245867
1	121314758	121315242
1	122169657	122169789
1	122351696	122351826
1	126929796	126929940
1	127270418	127270563
1	127291388	127291914
1	127302841	127302959
1	127309062	127309640
1	127329743	127330243
1	127381185	127381315
1	128016076	128016576
1	128220218	128220344
1	128372290	128372425
1	128614896	128615423
1	128704855	128705513
1	128711190	128711714
1	128766868	128767368
1	128833170	128833300
1	130548086	130548225
1	130740806	130741426
1	130847240	130847370
1	131062873	131063045
1	131096054	131096169
1	131136107	131136237
1	131254738	131254868
1	131329236	131329366
1	131379346	131379476
1	131427402	131427979
1	131432035	131432169
1	131691218	131691776
1	131995194	131995331
1	132165999	132166135
1	132384783	132384913
